day_month,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
2024-12-08,13.354375,13.141875,13.478125,12.987188,13.305625,13.145312,12.810938,12.695,12.960469,,13.13625,13.090625,12.668125,12.381875,13.089375,12.978125,12.73375,12.459375,12.258125,12.75,12.160625,12.268125,12.125,11.853125,12.074375,12.123125,12.194375,11.756875,11.590625,11.52875,12.288125,11.626875,11.443125,11.845625,11.741875,11.85875,11.854375,11.54,10.8775,11.45875,11.484375,11.594375,11.150625,11.71625,11.7175,11.26125,10.991875,
2024-12-09,13.42125,13.216875,13.52625,13.01875,13.346562,13.15875,12.859375,12.785312,12.998438,,13.23875,13.095625,12.804375,12.476875,13.171875,13.06,12.7425,12.501875,12.29375,12.74625,12.199375,12.255625,12.24,11.9775,12.13375,12.12875,12.275,11.86625,11.76125,11.67,12.36,11.805625,11.62875,11.890625,11.846875,11.926875,11.97125,11.63375,11.059375,11.600625,11.575625,11.66375,11.221875,11.746875,11.858125,11.394375,11.005625,
2024-12-10,13.535625,13.291875,13.574375,13.10625,13.3875,13.246562,12.919375,12.875625,13.036406,,13.356875,13.150625,12.80625,12.61125,13.273125,13.144375,12.820625,12.5725,12.361875,12.743125,12.268125,12.31625,12.42375,12.093125,12.27625,12.231875,12.334375,11.914375,11.790625,11.791875,12.439375,11.83875,11.720625,11.996875,11.916875,11.975,12.115,11.80125,11.27,11.820625,11.660625,11.780625,11.4075,11.8025,11.921875,11.509375,11.00375,
2024-12-11,13.65,13.352188,13.623438,13.19375,13.487812,13.334375,12.979375,12.953438,13.074375,,13.4075,13.165,12.856875,12.589375,13.24375,13.16375,12.885,12.51125,12.545625,12.768125,12.40875,12.436875,12.485625,12.19625,12.351875,12.343125,12.335625,11.994375,11.83625,11.7775,12.43875,11.83625,11.858125,12.064375,11.980625,12.018125,12.1975,11.89875,11.418125,11.914375,11.81125,11.774375,11.44875,11.943125,11.99625,11.683125,11.020625,
2024-12-12,13.71,13.4125,13.6725,13.34375,13.588125,13.3975,13.02875,13.03125,13.071875,,13.533125,13.20375,12.936875,12.68375,13.195625,13.25125,12.89375,12.495625,12.6975,12.850625,12.425,12.429375,12.520625,12.346875,12.4125,12.44625,12.4025,12.045,11.89625,11.8525,12.41875,11.95625,11.93125,12.085625,11.958125,12.071875,12.21125,11.945625,11.484375,11.86875,11.913125,11.81375,11.544375,12.000625,12.069375,11.830625,11.070625,
2024-12-13,13.77,13.44125,13.785,13.49375,13.6375,13.460625,13.078125,13.000312,13.069375,,13.58875,13.27375,13.035,12.765,13.22625,13.28375,13.0075,12.599375,12.81875,12.94625,12.478125,12.42375,12.54875,12.373125,12.445625,12.534375,12.525,12.1125,11.93125,11.990625,12.415625,12.129375,12.045,12.198125,11.975625,12.1175,12.289375,12.006875,11.5775,11.95375,11.97625,11.934375,11.655625,12.038125,12.119375,11.999375,11.1475,
2024-12-14,13.870938,13.47,13.8975,13.549688,13.686875,13.434375,13.102188,12.969375,13.112812,,13.623125,13.2975,13.126875,12.85,13.31875,13.3025,13.11625,12.710625,12.829375,12.974375,12.525,12.525625,12.56,12.406875,12.545,12.60875,12.5875,12.246875,11.9375,12.02,12.3725,12.263125,12.18125,12.2525,11.998125,12.231875,12.308125,12.1025,11.679375,11.958125,12,12.09875,11.766875,12.145,12.09875,12.049375,11.240625,
2024-12-15,13.971875,13.450937,13.979687,13.605625,13.777188,13.408125,13.12625,13.0675,13.15625,,13.664375,13.285625,13.100625,12.988125,13.35625,13.3025,13.225,12.8125,12.8025,12.994375,12.51375,12.61125,12.595625,12.464375,12.59,12.75125,12.55625,12.37125,12.01375,12.00875,12.430625,12.366875,12.144375,12.313125,12.064375,12.33,12.344375,12.15875,11.808125,11.986875,12.071875,12.181875,11.82875,12.216875,12.120625,12.068125,11.314375,
2024-12-16,13.967812,13.431875,14.061875,13.700312,13.8675,13.443438,13.149687,13.165625,13.230625,,13.65,13.280625,13.214375,12.99625,13.423125,13.296875,13.315625,12.810625,12.903125,12.99875,12.6275,12.64875,12.706875,12.505,12.713125,12.839375,12.60375,12.4175,12.069375,12.064375,12.5125,12.54,12.118125,12.355,12.02125,12.35625,12.47375,12.210625,11.8575,12.02125,12.113125,12.08875,11.965625,12.228125,12.1725,12.176875,11.368125,
2024-12-17,13.96375,13.477188,14.00125,13.795,13.911562,13.47875,13.173125,13.244375,13.305,,13.63125,13.3475,13.2975,12.999375,13.40625,13.443125,13.33625,12.855625,12.98,13.09125,12.795,12.681875,12.808125,12.6075,12.77875,12.92875,12.676875,12.4575,12.16625,12.18625,12.426875,12.565625,12.089375,12.361875,12.149375,12.31875,12.55125,12.205625,11.92,12.1375,12.11,12.073125,12.115,12.335,12.203125,12.24125,11.416875,
2024-12-18,14.041875,13.5225,13.940625,13.898438,13.955625,13.469688,13.235625,13.323125,13.379375,,13.7,13.37625,13.30125,13.004375,13.441875,13.48375,13.431875,12.89625,13.0775,13.248125,12.903125,12.743125,12.875625,12.7175,12.859375,12.935,12.690625,12.534375,12.30625,12.26875,12.400625,12.5925,12.078125,12.424375,12.305625,12.335,12.596875,12.2175,11.94875,12.210625,12.12875,12.103125,12.224375,12.403125,12.26875,12.376875,11.580625,
2024-12-19,14.12,13.56125,13.893125,14.001875,13.980938,13.460625,13.298125,13.420312,13.45375,,13.77125,13.406875,13.306875,13.02125,13.52,13.551875,13.45625,12.94125,13.1275,13.3075,13.040625,12.824375,12.889375,12.76625,12.869375,12.950625,12.774375,12.52,12.5125,12.413125,12.438125,12.57875,12.111875,12.543125,12.35625,12.3675,12.644375,12.229375,12.065625,12.234375,12.168125,12.17,12.281875,12.520625,12.359375,12.484375,11.799375,
2024-12-20,14.199375,13.6,13.845625,13.994375,14.00625,13.443437,13.329687,13.5175,13.551562,,13.791875,13.46625,13.43,13.068125,13.57875,13.598125,13.5225,13.049375,13.1725,13.35875,13.135,12.91125,12.9475,12.8225,12.828125,12.97875,12.8775,12.540625,12.62125,12.525625,12.495625,12.65875,12.11375,12.69375,12.343125,12.36125,12.67875,12.256875,12.065625,12.25625,12.205,12.28875,12.420625,12.666875,12.420625,12.6275,11.95625,
2024-12-21,14.27875,13.669062,13.864062,13.986875,14.035938,13.42625,13.36125,13.584688,13.649375,,13.885625,13.49875,13.403929,13.129375,13.62625,13.56125,13.604375,13.0975,13.244375,13.42125,13.26375,12.965,12.913125,13.0025,12.87625,13.13375,12.89125,12.625,12.643125,12.63875,12.67125,12.71625,12.21375,12.85375,12.39375,12.4125,12.715,12.299375,11.98875,12.2625,12.299375,12.3475,12.4625,12.749375,12.478125,12.7725,12.040625,
2024-12-22,14.36375,13.738125,13.8825,14.022188,14.065625,13.505937,13.3425,13.651875,13.686562,,13.956875,13.48625,13.377857,13.275,13.6675,13.569375,13.708125,13.15125,13.361875,13.495,13.33875,13.068125,12.925625,13.130625,12.983125,13.240625,12.885,12.695625,12.665,12.7425,12.77,12.73,12.32625,12.91625,12.44625,12.426875,12.78875,12.38,11.96375,12.189375,12.4175,12.48625,12.456875,12.8525,12.55375,12.836875,12.1325,
2024-12-23,14.44875,13.747187,13.91875,14.0575,14.137812,13.585625,13.32375,13.702188,13.72375,,13.9975,13.65,13.351786,13.370625,13.648125,13.5675,13.734375,13.19375,13.495,13.58,13.386875,13.201875,13.013125,13.270625,13.068125,13.274375,12.913125,12.7175,12.661875,12.8325,12.81,12.743125,12.37125,12.929375,12.441875,12.48375,12.8925,12.52,11.944375,12.19875,12.358125,12.58875,12.503125,12.86375,12.51875,12.89875,12.18,
2024-12-24,14.514375,13.75625,13.955,14.107188,14.21,13.665312,13.334062,13.7525,13.78,,13.993125,13.749375,13.325714,13.47125,13.655,13.668125,13.746875,13.251875,13.52625,13.609375,13.41,13.271875,13.05875,13.285625,13.131875,13.279375,12.923125,12.74875,12.715625,12.875,12.89625,12.775625,12.3375,12.8475,12.628125,12.545625,12.98625,12.59,11.96875,12.290625,12.346875,12.67625,12.54625,12.819375,12.455,13.001875,12.174375,
2024-12-25,14.58,13.951562,14.041875,14.156875,14.258438,13.745,13.344375,13.74875,13.83625,,14.031875,13.78125,13.299643,13.599375,13.659375,13.739375,13.73625,13.315625,13.58125,13.703125,13.51375,13.331875,13.079375,13.336875,13.16125,13.298125,12.89625,12.8375,12.7425,12.875625,12.94,12.884375,12.3475,12.81625,12.69625,12.61125,13.105625,12.5575,12.105,12.27375,12.38375,12.773125,12.586875,12.88,12.504375,13.069375,12.14625,
2024-12-26,14.635312,14.146875,14.12875,14.166562,14.306875,13.755312,13.379688,13.745,13.855312,,14.070625,13.811875,13.273571,13.72125,13.689375,13.778125,13.824375,13.405,13.54375,13.7825,13.605,13.421875,13.128125,13.359375,13.230625,13.2825,12.936875,12.89625,12.815,12.8875,12.829375,12.965625,12.3825,12.8525,12.73,12.7,12.9825,12.60375,12.186875,12.23875,12.3675,12.83375,12.56875,12.910625,12.5525,13.109375,12.209375,
2024-12-27,14.690625,14.186562,14.190625,14.17625,14.330312,13.765625,13.415,13.717188,13.874375,,14.109375,13.783125,13.2475,13.79375,13.71125,13.82125,13.855625,13.505625,13.568125,13.8,13.65625,13.4225,13.204375,13.4325,13.24125,13.29125,13.048125,12.953125,12.858125,12.93625,12.844375,13.061875,12.50625,12.925,12.89875,12.8325,13.00625,12.681875,12.396875,12.2275,12.38875,12.81,12.5625,13.00375,12.635,13.073125,12.184375,
2024-12-28,14.72375,14.22625,14.2525,14.266875,14.35375,13.833437,13.554688,13.689375,13.930312,,14.148125,13.82625,13.3125,13.909375,13.789375,13.826875,13.895,13.556875,13.6175,13.813125,13.700625,13.39875,13.245,13.461875,13.30625,13.34875,13.066875,12.940625,12.91375,13.053125,12.959375,13.115,12.528125,13.084375,13.015625,12.8725,13.02,12.765,12.5825,12.31125,12.41,12.765625,12.636875,13.0825,12.728125,13.08,12.178125,
2024-12-29,14.756875,14.260312,14.265312,14.3575,14.3725,13.90125,13.694375,13.7575,13.98625,,14.136875,13.888125,13.33,13.875,13.881875,13.86625,13.995625,13.62625,13.72,13.86,13.748125,13.37375,13.303125,13.494375,13.38625,13.35,13.069375,12.97875,13.020625,13.12,12.995,13.130625,12.665,13.245,13.059375,12.87125,13.0375,12.7875,12.619375,12.34375,12.581875,12.82625,12.68625,13.138125,12.728125,13.12875,12.310312,
2024-12-30,14.798125,14.294375,14.278125,14.413438,14.39125,13.936562,13.801875,13.825625,14.071562,,14.153125,13.951875,13.355,13.866875,13.98625,13.92375,14.100625,13.66375,13.715625,13.951875,13.803125,13.361875,13.405,13.534375,13.499375,13.39875,13.028125,13.08,13.04625,13.13875,13,13.160625,12.6975,13.279375,13.096875,12.891875,13.08625,12.86625,12.6125,12.423125,12.655625,12.85625,12.69375,13.200625,12.760625,13.14625,12.4425,
2024-12-31,14.839375,14.330625,14.325312,14.469375,14.364687,13.971875,13.909375,13.972187,14.156875,,14.161875,14.008125,13.42125,13.94125,13.990625,13.914375,14.085625,13.660625,13.626875,13.87,13.785,13.408125,13.44625,13.5325,13.594375,13.45875,13.05875,13.125,13.085625,13.14,13.049375,13.10125,12.776875,13.40875,12.99875,12.9675,13.0725,12.88,12.595,12.51125,12.79625,12.948125,12.69875,13.22625,12.715625,13.20625,12.52,
